"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC10","DeciduousCC20","DeciduousCC40","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC10","MixedwoodCC20","MixedwoodCC40","MixedwoodUP40","Pine10","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC10","WhiteSpruceCC20","WhiteSpruceCC40","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Peat.Mine","Pipeline","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"525","4-15-70-34-NE",0,0,0.256070368098,0,1.52261851568914,0,0,0,0.04597032501123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577640055861,0,0
"526","4-15-70-34-NW",0,0,18.4637439213106,5.728920005113,1.630211195367,0,0,0,4.4822169340286,0,0,0,0,0,0,0,1.73473809313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08067005281874,0,0
"527","4-15-70-34-SE",0,0,8.89652905249,0,0,0,0,0,15.05493163549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3031634686021,0,0
"528","4-15-70-34-SW",0,0,8.1091613986914,0,0,0,0,0,2.92608427427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","4-15-70-35-NE",0,0,15.4399904465238,13.264298203354,8.0377552158237,0,0,0,4.13377627441,0,0,0,0,0,0,0,0,0,7.95219860676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68779428885,0,0,0,0,0,7.95219856585,0,0,0,0,0,0,0,0.196707516608,0,0
"530","4-15-70-35-NW",0,0,40.4717162445009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16744009901076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66791180027376,0,0
"531","4-15-70-35-SE",0,0,39.1940744096116,6.27434042563,0,0,0,0,1.399446251232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81302198042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735221559511,0,0
"532","4-15-70-35-SW",0,0,55.363442744685,0,0,0,0,0,6.148631138357,0,0,0,0,0,0,0,0,0.0183450123887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10874154796339,0,0.242842070931
"533","4-15-70-36-NE",0,0,11.03248477789,0,0,0,0,0,0,0,0,0,0.862724700236,0,0,0,0,42.3578689198156,0,0,0,0,0,0,0,0,0,0,0,4.97792229886,1.70910795017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.505692532647,0,0.300619171289,0,0,0,0,0,0,1.70910794389,0,0,0,0,0,0,0,1.43796815808602,0,0
"534","4-15-70-36-NW",0,0,0,0,10.8750183598642,0,0,0,0,0,0,0,8.366560734045,0,0,0,0,4.7156881964831,8.62437436442,0,0,0,0,0,11.5773061842,0,0,0,0,0,12.6254689531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90531615093,0,0,0.00731423836748,0,0,0,0,0,21.2498433249,0,0,0,0,0,0,0,0.3843270862793,0,0
"535","4-15-70-36-SE",0,0,0.280520569147,1.27667246982,2.36500329542,0,0,0,0,0,0,1.96457074013,0,0,0,1.721154909607,0,37.143171107247,0,0,0,0,0,0,0,3.45959816807,0,0,2.94986158408,0,0,0,0,0,0,0,0,0,0,0,0.181979519605,0,0,0,0,3.1739269660281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634255316891261,0,0
"536","4-15-70-36-SW",0,0,14.058120885356,12.283819756331,3.59983109933,0,0,0,2.53245219815,0,0,0,0,0,0,0,0,8.53816266797,0.004654066422822,0,0,0,0,0,0,1.98408634439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.818509947202,0,0,0.2660847941754,0,0,0,0,0,0.004654071349623,0,0,0,0,0,0,0,0.0068131044547,0,0
"537","4-15-71-1-NE",0,0,0.838498783819,0.000168219281973,0,0,0,0,2.39800123412,0,0.001079729257695,0,0,0,0,0,0,35.334332584063,14.857851431024,0,0,0,0,0,0,0,0,0,0,0,0.000487880534084,0,0,0,0,0,0,0,0,0,0.261888755044,0,0,0,0,1.902737413806,0,0,0,0,0,0,0,0,14.8583391298224,0,0,0,0,0,0,0,0.2610376710143,0,0
"538","4-15-71-1-NW",0,0,3.81621260266,0.369917176184,0,0,0,0,0,0,0.00039173419252,0,8.109996190962,0,0,0,6.73637054052,19.289005217355,0,0,0,0,0,0,0,0,0,0,0,0,18.4312487834649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85280924141,0,0,0,0,0,0,0,0,18.4312487753857,0,0,0,0,0,0,0,0.1385811551713,0,0.399126656056
"539","4-15-71-1-SE",0,0,0,12.7700752206055,8.532542386071,0,0,0,0,0,0,0,0,0,0,0,0,28.3225982505463,0.582359620639,0,0,0,0,1.34895289776,0,0,0,0,0,0,0.000485508354522,0,0,0,0,0,0,0,0,0,0,0,0,0.00231353939712,0,12.65076830022,0,0,0,2.35115371543,0,0,0,0,2.9339976081565,0,0,0,0,0,0,0,0,0,0
"540","4-15-71-1-SW",0,0,28.473419753318,19.2690002533075,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1758595206949,0,0,0,0,0,0,0,0,0,0,0,0,15.25739673912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25739673493,0,0,0,0,0,0,0,0,0,0
"541","4-15-71-10-NE",0,0,0,0,0,0,0,0,4.69530928144,0,0,23.3370016583915,0.343735496308,0,0,0,0,5.9389978162,0,0,0,0,0,3.05214865774,0,0,0,0,0,4.597067462415,0,0,0,0,0,0,0,0,0,0,2.500741748952,0,0,0,0,9.73456375335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365338138935,0,0
"542","4-15-71-10-NW",1.9527718722,0,0,0,0,0,0,0,1.14493160286,0,0,52.137909258219,0,0,0,0,0,1.4733392285124,0,0,0,0,0,0,0,0,0,0,0,2.62007605903,0,0,0,0,0,0.0223228182433,0,0,0,0,1.41373460412,0,0,0,0,0.564039122122,0,0,0,0,0,0,0,0,1.9527718722,0,0,0,0,0,0,0,0.146057530246,0,0
"543","4-15-71-10-SE",0,0,0,0,0,0,0,0,0,0.115187736718,0,0.00240927526007,33.7085182998,0,0,0,0,2.242539408466,0,0,0,0,0,4.87842197324,0,0,0,0,0,0,0,0.23591417844,0,0,0,0,0,0,0,0,0,0,0,0,0,18.03748275201,0,0,0,0,0,0,0,0,0.35110190854,0,0,0,0,0,0,0,1.04136513511991,0,0
"544","4-15-71-10-SW",0,0,0,0,0,0,0,0,0,0,0,16.280392199984,0,0,0,0,0,27.056190690991,0,0,0,0,0,0,0,0,0,0,0,2.470982953979,0,2.29035603651,0,0,0,0,0,0,0,0,0,0,0,0.000263759407687,0,5.0984585851952,0,0,0,0,0,0,0,0,2.29035605716,0,0,0,0,0,0,0,0.3262634214695,0,0
"545","4-15-71-11-NE",0,0,0,0,0,0,0,0,0,0,0,0,34.04730611527,0,0,0,11.1402253253,18.08238453873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.661811856978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","4-15-71-11-NW",0,0,6.62597095358,0,0,0,0,0,20.438590024732,0,0,0,14.23801233402,0,0,0,0,12.5326547067875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048436987357,0,0,0,0,0.3603187548375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654770138304,0,0
"547","4-15-71-11-SE",0,0,0,0,0,0,0,0,0,0,0,3.81626006359,51.644023569927,0,0,0,0.262709164441,0.300334704392,0,0,0,0,0,0,1.28586579372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50406082201,0,0,0,0,0,0,0,0,0,0,0,0,0.746633233882,0,0,0,0.0326962134882,0,0
"548","4-15-71-11-SW",0,0,0,0,0,0,0,0,0.738465016044,0,0,0,44.15202443265,0,0,0,0,8.3737286434065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.373505523404,0,0,0,0,0,0,0,0,0,0,0,0,0.909034406937,0,0,0,0.75115124076205,0,0
"549","4-15-71-12-NE",0,0,7.016909638846,7.01214349989,0,0,0,1.51211420251,10.5127081027938,0,0,0,0,0,0,0,0,1.20039690454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85463645959,0,0,0,0,5.6788623198585,0,0,0,0.263402864338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194431127786
"550","4-15-71-12-NW",3.65441492605,0,0,0.0186975558967,0,0,0,0,14.6951561429,0,0,0,7.6668830532,0,0,0,4.1606730015,10.6983529920139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483239151355,0,0,0,0,8.46538227225,0,0,0,4.37458675227,2.624838177562,0,0,0,0,0,0,0,0,3.65441492604,0,0,0,0.27647503645767,0,0,0,0,0,0
"551","4-15-71-12-SE",0,0,3.958686657838,0.317250076443,0,0,0,12.982772589,8.027575551661,0,0.000198142753201,0,0.671085062841,0,0,0,0,13.85127163759,0,0,0,0,0,0,0,0,0,0,0,0,12.5977510262,0,0,0,0,1.02193336059,0.331130902179,0,0,0,3.0519000697154,0,0,0,1.419116528067,0,0,0,0,0,0,0,0,0,12.5977509751,0,0,0,0.112236814303,0,0,0,0.1618303745128,0,0.23132388678
"552","4-15-71-12-SW",0,0,0,0,0,0,0,0,6.72194309806,0,0.000316934118511,0,17.3216108316628,0,0,0,0,6.14537087568,0,0,0,0,0,0,0,0,0,0,0,0,19.4101193778,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66186699847,4.97926707272,0,0,0,0,0,0,0,0,19.4101193884,0,0,0,0.3809636763445,0,0,0,0.30660235591328,0,0
"553","4-15-71-13-NE",0,0,33.46595914603,1.79989424277,0,0,0,2.48659220777,10.646240513769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","4-15-71-13-NW",5.17852643154,0,20.3702379174,0,0,0,0,2.286191840439,29.108206736951,0.37649890448104,0,0,0,0,0,0,0,8.80626803872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555025336028,0,0,0,0,0,0,0,0,0,0
"555","4-15-71-13-SE",0,0,0,20.1552761015256,0,0,0,6.02544106919,15.089608191847,0,0,0,0,0,0,0,0,3.6412223467303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1970814461082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3878491309975,0,0.524584722179
"556","4-15-71-13-SW",15.452194969971,0,0,0,0,0,0,0,21.765219934886,0,0,0,0,0,0,0,0,26.9992298103892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.082701816443,0,0,0,0,0,0,0,0.1865588176366,0,0.369493153474
"557","4-15-71-14-NE",0,0,0,2.3771231162081,0,0,0,18.338199997161,11.5698161032963,0.206496568489,0,0,0,0,0,0,0,6.336050532136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15298342804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206496568491,0,0,0,0,0,0,0,0.86653036032351,0,0
"558","4-15-71-14-NW",7.595963674621,0,15.810484746174,0.561124592205,0,0,0,4.20316906483,24.9059803822602,0.844177878669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0560031904306,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4401415532728,0,0,0,0,0,0,0,0.330138253751,0,0
"559","4-15-71-14-SE",0,0,0.809375273294,0,0,0,0,0,0.524747639634,0,0,0,1.321112261113,0,0,0,0,40.993353353078,0,0,0,0,0,2.09652679306,0,0,0,0,0,2.22112709439,0,0,0,0,0,0,0,0,0,0,11.4445712270238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64090438597355,0,0
"560","4-15-71-14-SW",0,0,6.965875994098,7.22973771674,0,0,0,0,23.990998763589,0,0,4.37455246407201,0,0,0,0,0,6.860998894875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2503537073402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48592979460456,0,0
"561","4-15-71-15-NE",2.29612223421,0,0,0,0,0,0,7.28744349122,8.790300999842,33.1580957509779,0,0,0,0,0,0,0,0,0,0,0,0.00874056406774,0,5.24812002858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810119337607,0,0,1.93374704073,0,0,0,0,0,0,0,0,0,0,35.4542179851653,0,0,0,0,0,0,0,0.083187912345,0,0
"562","4-15-71-15-NW",1.14190237892,0,0,0,0,0,0,0,2.634384526916,30.9069130346717,0,0,0,0,0,0,0,0.1167829287838,0,0,0,0,0,0,0.9066050630197,0,0,0,0,21.011356176114,0,0,7.49337298136e-06,0,0,0,0,0,0,0,0,0,0,0.311236123439,0,2.61005108407,0.0121493754557,0,0,0,0,0,0,0,32.0488229170724,0,0,0,0,0,0,0,0.06167073044028,0,0
"563","4-15-71-15-SE",3.06219173442,0,0,0,8.10394545765,0,0,0.248549612978,2.395618597217,0,0,12.9486039811629,0,0,0,0,0,10.300558088136,0,0,0,11.42706095066,0,0.055717983555,0,0,0,0,0,0,0,0,0,0,0,0.269415815364,0,0,0,0,3.8839049445609,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06219173443,0,0,0,0,0,0,0,0.3720525390348,0,0
"564","4-15-71-15-SW",13.8521309522303,0,0,0,3.15093637053,0,0,0,18.128320166064,9.64528959765612,0,0.59141696173,0,0,0,0,0,3.0662217009343,0,0,0,7.95002809893,0,0,0,0,0,0,0,2.09787796803,0,0,1.27719607008e-05,0,0,3.484145548358,0,0,0,0,3.557839393677,0,1.4259811456,0,0,0,0,0,0,0,0,0,0,0,23.4974332657715,0,0,0,0,0,0,0,0.5855147134781,0,0
"565","4-15-71-16-NE",0,0,17.77371588561,0,0,0,0,0,18.87882579436,14.8601623474005,0,0,0,0,0,0,0,0.186642210759,0,0,0,0,0,0,0.8286432198541,0,0,0,0,0.00895164578015,0,0,0,0,0,0,0,0,0,0,9.34317878308,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8601623474333,0,0,0,0,0,0,0,0.0449084006031,0,0
"566","4-15-71-16-NW",0,0,31.9064632664,0,0,0,1.268827140642,0,19.281708831502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341600694334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","4-15-71-16-SE",1.58487989643055,0,8.26589504256,0,0,0,0,0,24.27038108843,0.194732711223,0,0,0,0,0,0,0,16.612069151108,0,0,0,3.20968993033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.927655414034,0,1.46021196257,0,0,0,0,0,0,0,0,0,0,0,1.7796126076492,0,0,0,0,0,0,0,0.81177908600439,0,0
"568","4-15-71-16-SW",0,0,8.306971710955,0,0,0,0,0,42.3807293993591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.100714262829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4964322582554,0,0
"569","4-15-71-17-NE",0,0,0,0,0.646412677666,0,0.458559621186,5.52482830789,12.77653265209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652623694234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785435361584,0,0
"570","4-15-71-17-NW",0,0,10.836004072851,3.889889178365,2.23296193703,0,0,14.167652159596,2.804085063441,0,0,0,0,0,0,0,0,1.15495041473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97956289564,0,0,0,0,14.865600745404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76985113410835,0,0
"571","4-15-71-17-SE",0,0,0,0,0.0156195938341,0,0,0,42.656519229403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815671116498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293195910282,0,0
"572","4-15-71-17-SW",0,0,0,7.54761850027,8.57880241332,0,0,0,16.938229253059,12.0336615469969,0,0,0,0,0,0,0,0,0,0,0,0,0.469020803971,0,0,0,0,0,0,0,0,0,0,0,0,0.0378872567322,0,0,0,0,19.8590615539431,0,0,2.149106430622,0,0,0,0,0,0,0,0,0,0,12.033661547077,0,0,0,0,0,0,0,1.00825814668666,0,0
"573","4-15-71-18-NE",0,0,11.6148317549272,3.765592740333,0,0,0,2.59998815126,0,2.77329490684,0,0,0,0,0,0,0,7.3900019177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065358689509,0,0,0,0,0.106279612288,0,0,0,0,0,0,0,0,2.7732949068,0,0,0,0,0,0,0,0.63005766985924,0,0
"574","4-15-71-18-NW",0,0,2.04642264324,0.867595272565,5.11885961703,0,0,0,0.928405281532,0,0,0,0,0,0,0,0,15.0505259265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07078127644,0,0,0,0,0,0.000107944225896,0,0,0.00010794616342,0,0,0,0,0,0,0,0.7077614211155,0,0
"575","4-15-71-18-SE",0,0,0.048558059119,5.08466370519,0.296229817411,0,0,0,0,37.5887211129635,1.8755649210816,0,0,0,0,0,0,0,0,0,0,0,0.658474305567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563758001801,0,0,16.9401522487055,0,2.73382878439,0.572061385632,0,0,0,0,0,0,0,37.5887211130366,0,0,0,0,0,0,0,0.383518337993028,0,0
"576","4-15-71-18-SW",0,0,20.294202243095,2.34244850627,10.84661160355,0,0,0,27.5613753905766,3.381924978278,0.0722461276325,0,0,0,0,0,0,0,0,0,0,0,0.020238088459,0,0,0,0,0,0,0.0638449901512,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421528043835,0,0,0,0,0,0,0,0,0,0,3.3819249782785,0,0,0,0.4506763909453,0,0,0,0.4376562335527,0,0.731508015327
"577","4-15-71-19-NE",0,0,0,0,0,0,0,0,8.7506938844455,0,0,0,0,0,0,0,0,47.60935736248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129531835802,0,0,0,0,0,5.529083143511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","4-15-71-19-NW",0,0,0,2.324872974551,1.41111531861,0,0,0,46.633214078882,0,0,0,0,0,0,0,0,14.811612474127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261860826909,0,0,0,0,0,0.126838117127,0,0,0,0,0,0,0,0,0,0,0,1.12636234317,0,0,0,0,0,0
"579","4-15-71-19-SE",0,0,2.36905547252,3.50004476179,0.113827730079,0,0,0,7.000948511064,0,0,0,2.861251192254,0,0,0,0,37.829615310003,0,0,0,0,0,0,1.3270896225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25110371853,0,0,0,0,0,4.59260668068,0,0,0,0,0,0,0,0,0,0,0,1.0178497483,0,0,0,0.6241421324372,0,0.220213761929
"580","4-15-71-19-SW",0,0,0,1.09913729047,0,0,0,0,16.0470406545722,0,0,0,0,0,0,0,0,21.423540055983,0,0,0,0,0,0,3.67024703063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140454020379,0,0,0,0,3.09656562323,0,0,0,0,0,0,0,0,0,0,0,0,1.1365941479778,0,0,0,0.0920127309953,0,0
"581","4-15-71-2-NE",0,0,0,5.5267626815904,10.65802541622,0,0,0,0,0,0,0,14.665249106819,0,0,0,0,18.5090061370179,0,0,0,0,0,0,2.037812938672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04527336436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285106127439,0,0.173156643298
"582","4-15-71-2-NW",0,0,0,14.4060903556936,6.57678691857,0,0,0,0,0,0,0,2.68373598043254,0,0,0,0,15.471858472809,0,0,0,0,0,0,0.302404304507,7.67440116407,0,0,0,0,0,0.1230312675133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.349280764658,0,0,0,2.4723119419284,0,0,0,1.307854438713,0,0,0,0.324978541117,0,0.268852340275
"583","4-15-71-2-SE",0,0,1.0625573587217,16.25742032307,2.5374014963939,0,0,0,0,0,0,0,19.972234826,0,0,0,0,5.90305337038684,0,0,0,0,0,0,0,0,0,0,1.55178449174,0,1.43753281553,0,0,0,0,2.48698767085,0,0,0,0,1.23558719552,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43753285919,0,0,0,0,0,0,0,0.4866081996571,0,0
"584","4-15-71-2-SW",0,0,0,55.834873242769,0.21363188473029,0,0,0,3.949137401581,0,0,0,0,0,0,0,0,3.88045619128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058922051096,0,0,0,0,0.1951253894437,0,0,0,0.1951253877375,0,0,0,0,0,0,0,0.502936231418,0,0
"585","4-15-71-20-NE",0,0,0,0,0,0,0,0,0,0,0,0,3.7913559797,0,0,0,0,11.05738610107,0,0,0,0,0,0,4.44500064965,0,0,0,0,0,0,0,0.0010171895803,0,0,0,0,0,0,0,0,0,0,0,0,1.30746378113,16.212292012808,5.75907120116,0,0,0,0,0,0,0.00101719294319,0,0,0,0,0,0,0,0,0,0
"586","4-15-71-20-NW",0,0,0,0,0,0,0,0,0.669236707803,0,0,0,0,0,0,0,0,9.342912311353,0,0,0,0,0,0,2.81314431672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.920938832859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383532981542,0,0
"587","4-15-71-20-SE",0,0,0,0,31.02639087715,0,0,3.20308344461,6.979110217486,0,0,0,1.17596113194,0,0,0,0,7.923513478116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91586178806433,0,2.55823726383,4.29730744941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.160882624741,0,0
"588","4-15-71-20-SW",0,0,0.00610800472047,8.12533142787,21.64980125935,0,0,8.27375604639,0,0,0,0,0,0,0,0,2.2978949083,10.260689028996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255459774533,0,5.58243568562,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22439767884224,0,0.00436463270681
"589","4-15-71-21-NE",0,0,4.41845089662401,0,2.209508207426,0,0,0,38.1351927260951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","4-15-71-21-NW",0,0,2.03159137351599,0,0,0,0,0,7.394605257687,0,0,0,6.39362727873,0,0,0,0,30.096965943454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24023682076,4.697748646001,0,6.4187822494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539294705758,0,0
"591","4-15-71-21-SE",0,0,22.699317046716,0,4.04159083072,0,0,0,28.7142741305489,5.56457957821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084466910967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13246870707,0,0,0,0,0,0,0,0,0,0,0,5.56457957818,0,0,0,0,0,0,0,0.484184175029,0,0
"592","4-15-71-21-SW",0,0,6.7674085706999,0,2.18478718292,0,0,2.554568288215,35.3398555150793,0,0,0,0,0,0,0,0,6.709124072989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130596038578341,0,0.3587154984748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5819754866029,0,0
"593","4-15-71-22-NE",0,0,0,0,0.466192205275,0,0,0,0.0691899127584,54.621105257142,0.9666651494815,0,0,0,0,0,0,0,0,0,0.62153508341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52551172414361,0,0.00605404020279,0,0,0,2.126937721386,0,0,0,0,57.369578061947,0,0,0,0,0,0,0,0,0,0
"594","4-15-71-22-NW",0,0.0876294045239,0,0.713482305388,35.34662475306,0,0,0,11.860266422597,3.65646516374741,0.707944319559,0,0,0,0,0,0.855389494523,0,0,0,4.0567396781e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43643721579,1.72979745322,0,0,0,0,0,0,0,0,0,0,3.6565057288499,0,0,0,0,0,0,0,0,0,0
"595","4-15-71-22-SE",0.401473171302,0,0,0,0,0,0,0,0,47.774443926419,0.609348103507,0,0,0,0,0,0,0.242515400116,0,0,2.108062063384e-05,1.11539448347,2.791915431372,0,2.590340041905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44587606278,0,0,0,0,0,0,0,0,0,0,48.1759380252482,0,0,0,0,0,0,0,0.258203300288,0,0
