"","QSLinkID","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC20","DeciduousCC40","DeciduousCC60","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC20","MixedwoodCC40","MixedwoodCC60","NA.","Pine10","Pine100","Pine120","Pine140","Pine20","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC20","WhiteSpruceCC40","WhiteSpruceCC60","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Well.Site"
"7625","4-16-90-16-SW",0,0,43.017574497032,3.413916460749,0,19.112311684,0.142470156067159,0.8199702319356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7626","4-16-90-17-NE",0,0,41.331735501763,0,0,0,0.28883781707,22.34931342402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601199876098,0,0.489319835272
"7627","4-16-90-17-NW",0,0,20.542727474995,0,0,0,31.578373607586,0,0,0,0,0,0,0,0,0,13.9783771943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7628","4-16-90-17-SE",0,0,13.37146426079,14.849874707851,0,0,36.18508193865,1.700120232672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7629","4-16-90-17-SW",0,0,0,8.5341031859911,0,0,58.8842181738264,0,0,0,0,0,0,0,0,0,0.346477267626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7630","4-16-90-18-NE",0,0,15.11631075345,2.66783844973,0,0,46.69794090003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7631","4-16-90-18-NW",0,0,6.40253062908,21.48881107541,0,8.74074875886,20.8294178838,3.846250566872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79235118301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8310358278518,0,0
"7632","4-16-90-18-SE",0,0,0,26.188286373185,0,0,39.918618316008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7633","4-16-90-18-SW",0,0,1.588206334361,19.950373067196,0,0,20.3685052606,21.3151228519313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5431201629981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5071501956323,0,0
"7634","4-16-90-19-NE",0,0.420502744124,24.65926059695,0.968835245236,0,12.41331741,14.3970661216,11.59835567633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7635","4-16-90-19-NW",0,2.52823297308871,17.2396980314224,41.285386722161,2.068817873917,2.47860175781,0,0.474345151495603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75219469798143,0,0
"7636","4-16-90-19-SE",0,0,51.790301466723,0,0,0,11.0645233947776,1.61483869764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7637","4-16-90-19-SW",0,1.465178181431,30.8773089691022,32.784343670294,0,0.216820840666,0,0.743960851337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482697632583,0,0
"7638","4-16-90-2-NE",0,3.28855190591,9.97595939442,0,0,0.9394280061,0,50.32426500662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7639","4-16-90-2-NW",0,0.0853741679999,27.132887534618,0,0,0,0,35.432893003392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7640","4-16-90-2-SE",0,6.52491819143612,22.56794135591,2.34978318958,0,12.06531096446,0,22.6465240885484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7641","4-16-90-2-SW",0,6.52104533428452,0,0.433513056519,0,0.915975654056,0,59.7188270691969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7642","4-16-90-20-NE",0,0,1.30449862657,8.17995653528,0,12.736428985945,2.52930433098,39.4841785644305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506124635663,0,0
"7643","4-16-90-20-NW",0,13.844224847152,0,1.17968372042,0,13.263875530302,4.443940648525,33.342822011123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7644","4-16-90-20-SE",0,0,46.1582072857,0,0,10.90244147233,4.59367666151,2.81482313367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7645","4-16-90-20-SW",0,0,52.8258377096476,0,0,1.41472832053,10.6648872983573,1.181621885132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7646","4-16-90-21-NE",0,0,0,12.35368966353,0,26.4548447299,3.44878926341,22.19714844037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7647","4-16-90-21-NW",0,0,0,0,0,19.337681472125,0,45.7318369879773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17659590297468,0,0
"7648","4-16-90-21-SE",0,0,11.88163342067,18.13402646802,0,17.5415698486,0,16.90978988208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7649","4-16-90-21-SW",0,0,34.325125924976,0,0,21.002158885479,0,9.531815729691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7650","4-16-90-22-NE",0,0,3.13527224915,59.892028797857,0,0,0.0467043836942,1.37963932052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7651","4-16-90-22-NW",0,0,0,42.7548585888088,0,3.728340733102,3.591244975454,15.997019500817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7652","4-16-90-22-SE",0,17.11450458083,0.459359669055,45.9655284019449,0,0,0.926690333218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7653","4-16-90-22-SW",0,0,10.985667029013,51.322649771624,0,0,3.77604951667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7654","4-16-90-23-NE",0,0,7.31505585917,57.137669202959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7655","4-16-90-23-NW",0,0,0,66.0708552115302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7656","4-16-90-23-SE",0,0,0,59.43393642704,0,0,0,5.03146924635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7657","4-16-90-23-SW",0,8.922646252364,0,57.160720511518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7658","4-16-90-24-NE",0,18.6069436181706,5.1199956432619,24.677966328295,0,0,0,16.0549960429579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7659","4-16-90-24-NW",0,0,0,65.585252728321,0,0,0,0.488706792923381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7660","4-16-90-24-SE",0,5.10651131581852,2.24477509515,53.0004624608468,0,0,0,3.94057119128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17883567601612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7661","4-16-90-24-SW",0,0,0,55.104547242121,0,0,0,10.980882023896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7662","4-16-90-25-NE",0,8.6743368559208,0,17.8433944791029,0,0,0,26.346767940514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222756827499,0,0.0522107564082
"7663","4-16-90-25-NW",0,18.259977322197,15.98850202801,14.97142393386,0,0,0,3.371587835642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3069886339838,0,0
"7664","4-16-90-25-SE",0,0.60037006615378,3.73660673439305,17.27674320679,0,0,0,17.9070185419776,0,0,0,0,0,0,0,0,4.40674475373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7665","4-16-90-25-SW",0,6.081681543521,5.85016319147,25.5537376570975,0,12.8536552018,0,5.6836596241283,0,0,0,0,0,0,0,0,4.59689894432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7666","4-16-90-26-NE",0,22.4354534972,29.78911193379,5.192688605683,0,0,0,7.01185290645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4206547910422,0,1.00038715113
"7667","4-16-90-26-NW",0,9.64475869445,12.9631304373,43.4388217112237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492795434847,0,0
"7668","4-16-90-26-SE",0,14.671505151339,16.56936622499,6.776127724124,0,0,0,28.0347120080566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7669","4-16-90-26-SW",0,4.85090169332,13.07137984492,41.088169036222,0,0,0,8.6994212425091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7670","4-16-90-27-NE",0,7.923372753,0,39.98492655475,0,7.78396609382,0,7.38950778028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34829515759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479970207982,0,0
"7671","4-16-90-27-NW",0,0.196330479079,7.5630450284492,20.789734053504,0,0.0867867826683,0,25.5314463147814,0,0,0,3.51642967609,0,0,0,0,0,0,0,0,0,0,0,8.36404933572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4928001982761,0,0
"7672","4-16-90-27-SE",0,3.23377983804,46.11489998701,10.4890107716789,0,0,0,5.79887389806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416000437174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7673","4-16-90-27-SW",0,5.48067787218,9.339437523265,7.54761567758,11.8773925024,0.0215362690556,0,30.1538261835825,0,0,0,2.31100070879,0,0,0,0,0,0,0,0,0,0,0,0.979155437174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7674","4-16-90-28-NE",0,0.26539110574,6.5619566622705,32.9434940222,0,8.99955531286,0,15.6607938914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752937362433,0,0
"7675","4-16-90-28-NW",0,27.312623317975,2.96645739672,18.69673963012,0,12.25359714975,0,4.819963133172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4928106008562,0,0
"7676","4-16-90-28-SE",0,0.141765916024,20.672558478629,11.272513753628,0,15.33671582862,0,18.629859976382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7677","4-16-90-28-SW",0,10.2280459057249,1.37522560412,17.627171646796,0,19.1745966929667,3.136703110707,16.1700136577506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7678","4-16-90-29-NE",0,56.7618829890272,0,0.8969728513847,0,0,0,5.5490813364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6671946006182,0,1.00044574165
"7679","4-16-90-29-NW",0,49.525810130614,0,1.6244578516657,0,1.6035854302,2.068501823931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79381040486,0,0,0,8.435723850767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7680","4-16-90-29-SE",0,38.3883180472882,1.646756397831,7.19708864132,0,1.43795310811571,4.418837806236,11.7097349147425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122177226348,0,0
"7681","4-16-90-29-SW",0,33.0591537793514,13.705453572709,3.972259961034,0,0,1.675992972243,15.301175538445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5070808369731,0,0
"7682","4-16-90-3-NE",0,13.7533144085,12.093719391049,0,0,0,5.497509944984,3.58758421426,0,0,5.26597423777,0,0,0,0,0,11.69604292642,0,0,0,0,0,0,1.726092779164,0,0,0,0,0.157713376472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31366940646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7683","4-16-90-3-NW",0,0.464881263799,0,9.9284481075214,0,0,29.43967176085,0,0,0,0,0,0.731369183062,0,0,0,0.001620187152772,0,0,0,0,0,0,8.355483002712,0,0,0,0,2.818076598765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84374968043,2.287785892826,0,0,7.404604997319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2288743344126,0,1.00040998473
"7684","4-16-90-3-SE",0,1.16763325548,7.26116898799,3.01510191835,0,0,0,49.2284239899096,0,0,0,0,0,0,0,0,1.1861903081696,0,0,0,0,0,0,0,0,0,0,0,2.142480777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7685","4-16-90-3-SW",0,5.785552410175,0,5.841991192062,0,0,0,22.3985121436252,0,0,0,0,6.716649780375,0,0,0,16.8685787716385,0,0,0,0,0,0,0,0.370112316391631,0,0,0,5.200979053504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47236763691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7686","4-16-90-30-NE",0,2.08107792271,0.0387207729201,28.05456471394,0,4.19646995309,11.33357282271,2.29629271036,0,0,0,1.86972222089,0,0,0,0,7.0061396687,0,0,0,0,0,0,0,0.966253876149,0,0,0,3.35310153621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23902660651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7687","4-16-90-30-NW",0,0.124201942839,2.89168368757,50.39027201954,0,0,0.122309667795,7.7304872811484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73426367978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05985575428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482847025094,0,0
"7688","4-16-90-30-SE",0,14.142985257512,13.98237281194,0.756195505007,0,3.04927456949,9.30794084502,24.817949360225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.489287616383,0,0
"7689","4-16-90-30-SW",0,5.76494371319339,5.068392981462,5.5234759276743,0,10.49049917733,0,40.8674694144408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38689147253777,0,0
"7690","4-16-90-31-NE",0,36.697171286955,0,0,0,0,3.386252311742,15.5802926863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30886252843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7691","4-16-90-31-NW",0,35.155019574993,0,7.749378156379,0,0,2.015363835854,20.9129080733469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772044595712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48635145372,0,0
"7692","4-16-90-31-SE",0,11.413533709453,0,1.908307463132,0,0.267660349921,4.77159093044,11.13481210006,0,0,0,4.25783287813,0,0,0,0,3.10849125825,0,0,0,0,0,3.72664443273,0.16570085809,22.2341759061,0,0,0,0.847228631755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586464002511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480624840196,0,0
"7693","4-16-90-31-SW",0,10.258611694281,0,23.177315739188,0,0,12.84851136983,8.072467895846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.407864265147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276053243107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97183850402472,0,0
"7694","4-16-90-32-NE",0,6.81388789586,4.0862500114,12.6999182449,0,0,19.81881269064,0,0,0,0,0,0,0,0,0,19.25965790884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7695","4-16-90-32-NW",0,14.822909292487,0,3.557872854241,0,0,21.034400717872,10.70171074334,0,0,0,0,0,0,0,0,12.36496264681,0,0,0,0,0,0,0,2.94945786857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17222284361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
