"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce60","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","NA.","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cutblock","Industrial.Site.Rural","Mine.Site","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Transmission.Line","Urban","Well.Site"
"11","4-19-95-10-SW",0,0,0.565782424559,8.433363246105,21.8087485186821,0,0,0,0,1.31992250241,0,0.809018759034,12.5876088289847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363771650926,0,0,0,0,0,0,0,1.774970577522,0,0,0,0,0,0,0,1.3562996674916,0,0,0,0,0,0,0,0,0.111949236857,0,0,0
"12","4-19-95-11-NE",0,0,9.96534367062002,15.085897978272,0,0,0,0,0,2.978212848,0,0,5.3474229281811,1.391968724425,0.968555144657,0,0,0.03770437617678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385315544902,1.5144726259588,20.532158544398,4.63418192483,0,0,0,0,0,0,0,0,0,0,0,0,33.0128966328348,0,0,0,0,0,0,0,0,0,0,0,0
"13","4-19-95-11-NW",0,0,3.681270849844,16.065414277132,0,0,0,0,0,2.528969486652,0,0,0.932796006514,0,3.580516789452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395280871352,0,0,0,0,0,0,9.956655776691,26.40356420004,0,0,0,0,0,0,0,0,0,0,0,0,42.469706252848,0,0,0,0,0,0,0,0,0,0,0,0
"14","4-19-95-11-SE",0,0,0.78268096745,22.182666543584,0,0,0,0,0,3.044662005608,0,0,1.6190816991627,0,6.49765878904,0,0,0,0,0,0,0,0,0,0,0,1.65969146082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.37466893285,12.2938107779841,0,0,0,0,0,0,0,0,0,0,0,0,38.8704919661273,0,0,0,0,0,0,0,0,0,0,0,0
"15","4-19-95-11-SW",0,0,0.115619623513,7.47118192317931,0,0,0,0,0,0.874543905379,0,0,13.212756397209,0,0.151323240852,0,0,0,0,0,0,0,0,0,0,0,2.07708908588,0,0,0,0,0,0,0,0,0,0,0.617791319069,0,0,0,0,0,0,16.308781394848,25.7729708718092,0,0,0,0,0,0,0,0,0,0,0,0,45.1847084987649,0,0,0,0,0,0,0,0,0,0,0,0
"16","4-19-95-12-NE",0,0,2.03957052592,7.2171747550706,7.335110999309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60716461071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184842509266,0,0,0,0,0,0,0,0,0,0,0,0,2.79200711997,0,0,0,0,0,0,0,0,0,0,0,0
"17","4-19-95-12-NW",0,0,0,10.480826821645,8.13728951309,0,0,0,0,0,0,0,0,0,15.002058196432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18503917269,0,0,0,0,0,24.500552473409,0.293940907979,0,0,0,0,0,0,0,0,0,0,0,0,39.7965515778292,0,0,0,0,0,0,0,0,0,0,0,0
"18","4-19-95-12-SE",0,0,0.0293271017813,8.76503089899797,0.443433433845,0,0,0,0,0.27540413947,0,0,1.067040694736,0,0,0,0,0,0,0,0,15.03235003833,0,0,0.59061132849,0,0,0,0,0,0,0,0,0,0,0,0,10.39902019697,0,0,0,0,0,0,6.116001176034,0,0,0,0,0,0,0,0,0,0,0,0,0,21.423751768226,0,0,0,0,0,0,0,0,0,0,0,0
"19","4-19-95-12-SW",0,0,0,35.709200702329,3.11443531666,0,0,0,0,2.37984953101702,0,0,2.48249712746,0,0.0763433779902,0,0,0,0,0,0,2.90056320892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58303521621,0,0,0,0,0,0,8.53603157455498,0.0205232750351,0,0,0,0,0,0,0,0,0,0,0,0,13.9133109675089,0,0,0,0,0,0,0,0,0,0,0,0
"20","4-19-95-13-NE",0,0,9.25278999552563,3.8743664027,4.33260986047,0,0,0,0,16.13342746305,0,0,0,0.17788664276,4.50111019258,0,0,0,0,0,0,0,0,0,5.28040017098,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69754165076,0,0,0,0,0.890685092029,0,2.448918506772,0,0,0,3.08233839154,3.78176029059,0,0,0,0,0,0,0,23.974132404689,0,0,0,0,0,0,0,0,0,0,0,0
"21","4-19-95-13-NW",0,0,1.09117557136,16.4272053957012,2.61411158171128,0,0,0,0,0,0,0,5.46683151878,8.620154794901,18.059002861541,0,0,0,0,0,0,0.08337662062806,0,0,0,0,0.783008283585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55122103709,0,3.658548009083,0,0,0,0,1.5429500455754,0,0,0,0,0,0,0,25.1351568119379,0,0,0,0,0,0,0,0,0,0,0,0
"22","4-19-95-13-SE",0,0,0.4291514400082,2.890717683918,0,0,0,0,0,8.6854151844133,0,0,0,0,0,2.87163258879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.56486566906,9.25328220005,0.555633536789,3.298928669805,0,0,0,0,0,0,0,0,0,0,0,0,42.2297501553083,0,0,0,0,0,0,0,0,0,0,0,0
"23","4-19-95-13-SW",0,0,0,5.75075382309,13.1192985641191,0,0,0,0,2.36144835833,4.545708338654,0,0,0,4.3107874029681,3.39690681159,0,7.04345024837,0,0,0,0.01714366930316,0,0,0,0,1.85022364458,0,0,2.64976593834,0,0,0,0,0,0,0,3.9859759792051,0,0,0,0,0.203581325032,1.734428279039,8.7823917784831,1.6000498618619,0,0,0,0,0,0,0,0,0,0,0,0,28.8026694698031,0,0,0,0,0,0,0,0,0,0,0,0
"24","4-19-95-14-NE",0,0,9.32147880132,12.9937408703785,8.672340962134,0,0,0,0,3.65082090001,0,0,0,4.34929184318,7.28674456645,0,0,0,0,0,0,5.89839721489,0.0096621797211,0,0,0,0.0199152437544,0,0,0,0,0,0,0,0,0,0,1.49499937043,0,0,0,0,0,0,6.2346826781,0,0,0,0,1.5998221013,0.268043394631,0,0,0,0,0,0,0,23.1002227829374,0,0,0,0,0,0,0,0,0.313678134796,0,0,0
"25","4-19-95-14-NW",0,0,0.366728507119,5.370398539103,7.716768342091,0,0,0,0,2.01919447752505,0,0,0.980804669488,0,33.656508321667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.046814183554,0,0,0,0,1.63940794599,8.18897288247,0,0,0,0,0,0,0,39.722516982755,0,0,0,0,0,0,0,0,0.2672799326117,0,0,0
"26","4-19-95-14-SE",0,0,7.47419576245,6.136082377656,8.6902869532451,0,0,0,0,0,26.791510971819,0,0.725612179134,0.700632829,0,0,0,4.348735930864,0,0,0,0,2.96656856394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002847715768,2.511823190257,2.80123812293,0,0,0,0,0,0,0,0,0,0,0,0,37.0739885647161,0,0,0,0,0,0,0,0,0,0,0,0
"27","4-19-95-14-SW",0,0,29.892486777136,1.117906589562,3.88313885475,0,0,0,0,0,3.283632022948,0,0.100615430673,0,1.16912837484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.511298593625,0,0,0,0,0,0,11.836988624202,0,0,0,0,0,0,0,0,0,0,0,0,0,16.289749022002,0,0,0,0,0,0,0,0,0.409212459422,0,0,0
"28","4-19-95-15-NE",0,0,0.0240793081083,5.32911352938,0.554096636669,0,0,0,0,36.223073050813,0,0,8.73898578825,0,14.0101879407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658681319125,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2991291234155,0,0,0,0,0,0,0,0,0.1188693182851,0,0,0
"29","4-19-95-15-NW",0,0,5.994591210139,1.754131791518,0.389593825069,0,0,0,0,45.6067663654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513276928227,0,0,0,0,0,0,0,12.3048829724132,0,0,0,0,0,0,0,0,0,0,0,0,57.9116493379232,0,0,0,0,0,0,0,0,0.0907024678977,0,0,0
"30","4-19-95-15-SE",0,0,7.9625206038707,1.233349570945,0.742122123063,0,0,0,0,4.92481155865,7.65977683765,0,0.557314701261,0,3.771432450541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.303866595754,0,0,0,0,0,0,31.696102662853,0,0,0,0,0,0,0,0,0,0,0,0,0,48.05212350982,0,0,0,0,0,0,0,0,0.2172808353145,0,0,0
"31","4-19-95-15-SW",0,0,19.033984958415,3.947604237673,0.65639699013,0,0,0,0,27.5727999640765,0,0,1.05763048109597,0,5.205077599327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50547695294,4.26197442908,0,0,0,0,0,0,0,0,0,0,0,0,43.5453289454817,0,0,0,0,0,0,0,0,0,0,0,0
"32","4-19-95-16-NE",0,0,17.41863447614,1.28101985929,4.88911029554,0,0.059459429806,0,0,6.11476257957,0,4.9307891853,14.072761196256,0,2.92831271235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14038828538,5.300787373191,0,0,0,0,0,0,2.81005061542,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9125853371756,0,0,0,0,0,0,0,0,0.093875059754,0,0,0
"33","4-19-95-16-NW",0,0,0.202512162164,3.343903878719,3.12814435987,0,0,0,0,0.161071463826,0,0,40.2994836116361,0,1.3718765627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09195086305,4.63624963111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.532948026518,0,0,0,0,0,0,0,0,0,0,0,0
"34","4-19-95-16-SE",0,0,0.750276874622,4.538898404821,1.04783761177957,0,0.647944882116,0,0,18.15700540622,0,0,2.0612407976802,0,37.61003967229,0,0,0,0,0,0,1.33380922295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.748799183416,0,0,0,0,0,0,0,0,0.1866622444364,0,0,0
"35","4-19-95-16-SW",0,0,0,1.247656256737,9.2008385464834,0,0,0,0,4.8538225729535,0,5.536929078811,3.0601418387471,0,17.24174196025,0,0,0,0,0,0,27.1006010191699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1961655524017,0,0,0,0,0,0,0,0,0.2922098111664,0,0,0
"36","4-19-95-17-NE",0,0,0.0590731875415,47.02473565281,0.3102092539032,0,0,0,0,0,0,0.0324735514685,16.920235932868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37","4-19-95-17-NW",0,0,0.711321770258,39.9087129855668,2.62153950908,0,0,0,0,0,0,5.22294507223,6.603053996255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533021105063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72439260219371,0,0,0
"38","4-19-95-17-SE",0,0,4.5379109649621,17.641649218759,16.572983820356,0,0,0,0,0.4336031874874,0,7.17982535599,11.2901939241079,1.211899834624,0,0,0,0,0,0,0,6.413142449954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30257170376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8467456374366,0,0,0,0,0,0,0,0,0.49989665502517,0,0,0
"39","4-19-95-17-SW",0,0,31.106720629191,21.974515652301,1.861156299041,0,0,0,0,1.71998098831569,0,0,6.03042058427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5499454149518,0,0,0,0,0,0,0,0,0,0,0,0,7.26992640326506,0,0,0,0,0,0,0,0,0.71005246532004,0,0,0
"40","4-19-95-18-NE",0,0,0,25.260120147532,0,0,0,0,0,1.966023353143,0,0,0.791246362777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470537390917,10.35705860384,0,0,0,0,0,0,0,6.386698754809,0,0,0,0,0,0,0,0,0,0,0,0,8.352722108041,0,0,0,0,0,0,0,0,0.3242107712641,0,0,0
"41","4-19-95-18-NW",0,0,0.552748093523,14.359560718914,0,0,0,0,0,1.47994237486,0,0,2.49517105345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10949667267,0.5846766474759,0,0,0,0,0,0,11.68917876786,0,0,0,0,0,0,0,0,0,0,0,0,13.16912114271,0,0,0,0,0,0,0,0,0.4159170347389,0,0,0
"42","4-19-95-18-SE",0,0,0.384918134493,22.257612332747,1.6098855612197,0,0,0,0,1.39094742597251,0,0,1.06771313498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.87383223627,0,0,0,0,0,0,0,0,0,0,0,0,41.2647796622573,0,0,0,0,0,0,0,0,0.0846674917358,0,0,0
"43","4-19-95-18-SW",0,0,18.5273498638804,34.0365396926046,0,0,0,0,0,0,0,0,0.360011065697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.559774394791,0,0,0,0,0,0,0,2.35494167204,0,0,0,0,0,0,0,0,0,0,0,0,2.35494167203,0,0,0,0,0,0,0,0,0.470595771688,0,0,0
"44","4-19-95-19-NE",0,0,15.46555999051,13.6174238341467,1.82574112938,0,0,0,0,1.53237675408,0,0,11.59292616416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.055174170095,0,0,0,0,0,0,0,1.58733871352,0,0,0,0,0,0,0,0,0,0,0,0,3.11971546761,0,0,0,0,0,0,0,0,0,0,0,0
"45","4-19-95-19-NW",0,0,2.3473139635181,20.462465318121,0,0,0,0,0,0,0,0,0.780057318294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2714624219674,0,0,0,0,0,0,0.699566874626,0.121442849599,0,0,0,0,0,0,0,0,0,0,0,0,0.821009724234,0,0,0,0,0,0,0,0,0,0,0,0
"46","4-19-95-19-SE",0,0,23.15090140477,5.677617016689,0,0,0,0,0,2.041386822943,0,3.21085700262,2.654900194434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27283185016,0.418739610256,0,0,0,0,0,0,0,0.982240407763,1.709999323,0,0,0,0,0,0,0,0,0,0,0,4.733626553703,0,0,0,0,0,0,0,0,0,0,0,0
"47","4-19-95-19-SW",0,0,8.5648187886,5.34882870106254,0,0,0,0,0,0,0,0.510694910164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123559699818,0.0936756396969,0,0,0,0,0,0,1.04245609765,0,0,0,0,0.630153320411,0,0,0,0,0,0,0,1.04245609764,0,0,0,0,0,0,0,0,0,0,0,0
"48","4-19-95-2-NE",0,0,0,31.46335045172,1.489278413524,0,0,0,0,5.972862624432,2.54373424335,0,2.886857258489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.476849399896,0,0,0,0,0,0,0.589435572375,7.64230996324,0,0,0,0,0,0,0,0,0,0,0,0,16.748342403409,0,0,0,0,0,0,0,0,0,0,0,0
"49","4-19-95-2-NW",0,0,3.59310848699,30.8047152184539,1.815208852147,0,0,0,0,6.40723686543,0,0,1.5443958715961,0,2.618200983673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0992760312,12.74708823091,0,0,0,2.00843968482,0,0,2.52097670112,0,0,0,0,0,0,0,0,0,0,0,0,13.554854235087,0,0,0,0,0,0,0,0,0.100550470807,0,0,0
"50","4-19-95-2-SE",0,0,0,20.198577202694,2.021112325639,0,0,0,0,6.1311616576392,3.57929652904,0,0.0266196564502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714222415579,0,0,0,0,19.669783903524,0,12.793484264432,0.864633657911,0,0,0,0,0,0,0,0,0,0,0,0,43.0383604354942,0,0,0,0,0,0,0,0,0.1786519375983,0,0,0
"51","4-19-95-2-SW",0,0,2.07765067154,12.045501038501,0,0,0,0,0,8.01993995674,0,0,10.8679957831898,0,0.480701814658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.456206037037,0,0,0,1.12891443011,6.383604779842,17.512560051893,0,0,0,0,0,0,0,0,0,0,0,0,0,33.525718379078,0,0,0,0,0,0,0,0,0.15295053341367,0,0,0
"52","4-19-95-20-NE",0,0,3.06318184388,22.804621602214,2.45675362171,0,0,0,0,0,0,10.193908862054,3.9245414991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714526195203,0,0,0,0,0,0,0,0,13.4896509622739,0,0,0,2.28198527756,3.28703335786,0,0,0,0,0,0,0,13.1664470480926,0,0,0,0,0,0,0,0,0,0,0,0.6431047338607
"53","4-19-95-20-NW",0,0,10.0902252452253,12.6304761317784,1.713590049037,0,0,0,0,10.079943505716,0,2.453209896274,4.277681417794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326487767647,6.045401717317,0,0,0,0,0,0,0,17.5892181475478,0,0,0,0,0,0,0,0,0,0,0,0,27.6470150326952,0,0,0,0,0,0,0,0,0,0,0,0.3515998832121
"54","4-19-95-20-SE",0,0,8.001093890873,21.32920689924,8.276325175393,0,0,0,0,0,0,5.99012360934,11.6422560854438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06334762066932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516405783452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58568500789541,0,0,0
"55","4-19-95-20-SW",0,0,15.065400142913,6.138227505515,0.448369498901,0,0,0,0,0.60957219534,0,5.11691729087,10.742912363168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5945042757,0.988357489189,0,0,0,0,0,0,0,2.85663941411,0,0,0,0,0,0,0,0,0,0,0,0,3.466211609463,0,0,0,0,0,0,0,0,0.2492396221896,0,0,0
"56","4-19-95-21-NE",0,0,0,10.15037285125,0,0,0,0,0,21.268212117715,0,0,0.3037835357411,0,0,0,0,0,0,0,0,0,0,0,7.26193050988,0,0,0,0,0,0,0,0,0,0,0,14.76857346611,3.62444024956,3.40249302154,0,0,0,0,0,1.07778922024,0,0,0,0,2.640884530594,0,0,0,0,0,0,0,0,22.346001337887,0,0,0,0,0,0,0,0,0.060677628687316,0,0,0
"57","4-19-95-21-NW",0,0,1.5908331915852,4.144554897056,1.638157339117,0,0,0,0,4.953327188107,0,4.407635475671,4.45454390391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.841835170925,0,0,0,0,0,0,0,0.377019478923,5.752493469161,0,0,0,0.000407232235711,1.821375452849,0,0,0,0,0,0,0,11.082840136223,0,0,0,0,0,0,0,0,0,0,0,0
"58","4-19-95-21-SE",0,0,0.176680691179,6.00095915764,0,0,0,0,0,24.64674877848,0,0,12.3663277142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44332125053,4.374384584575,4.33404440262,0,0,0,2.47724168829,0,0.32940969412,0,0,0,0,0.928671789662,0,0,0,0,0,0,0,0,27.45340016088,0,0,0,0,0,0,0,0,0.103136707319,0,0,0
"59","4-19-95-21-SW",0,0,5.42204474081,15.289605801882,0.5961065826494,0,0,0,0,1.33633542343,0,1.391465336218,3.844646725323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.713896832657,1.509766697648,19.1762731371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3363354234,0,0,0,0,0,0,0,0,0.2907673328798,0,0,0
"60","4-19-95-22-NE",0,0,1.73043678463,9.55830618129603,8.37899198481,0,0,0,0,18.605032218217,0.638999496752,7.82417093701,0.92443033477381,0,0,0,0,0,0,0,0,0.747185511199,0,0,9.973629199548,0,0,0,0,0,0,0,0,0,0,0,0,1.465242739267,2.6994300151,0,0,0,0,0,0,0,0,0,0,0,1.57380673659,0,0,0,0,0,0,0,19.991217007365,0,0,0,0,0,0,0,0,0.373943419564,0,0,0
"61","4-19-95-22-NW",0,0,0,19.444337972924,0.505892161259,0,0,0,0,24.7343151043256,5.52432255719,2.36384857554,6.245891364243,0,0,0,0,0,0,0,0,0,0,0,1.25000493272,0,0,0,0,0,0,0,0,0,0,0,0,2.026536567018,0,0,0,0,0,0,0,0,0,0,0,0,3.53451779307,0,0,0,0,0,0,0,30.2586376615443,0,0,0,0,0,0,0,0,0.963935973653178,0,0,0
