"","QSLinkID","BlackSpruce0","BlackSpruce10","BlackSpruce100","BlackSpruce120","BlackSpruce140","BlackSpruce20","BlackSpruce40","BlackSpruce80","Deciduous0","Deciduous10","Deciduous100","Deciduous120","Deciduous140","Deciduous20","Deciduous40","Deciduous60","Deciduous80","DeciduousCC40","DeciduousCC60","DeciduousCC80","Mixedwood0","Mixedwood10","Mixedwood100","Mixedwood120","Mixedwood140","Mixedwood20","Mixedwood40","Mixedwood60","Mixedwood80","MixedwoodCC40","MixedwoodCC60","MixedwoodCC80","MixedwoodUP40","MixedwoodUP60","MixedwoodUP80","Pine100","Pine120","Pine140","Pine40","Pine60","Pine80","PineCC0","PineCC10","PineCC20","PineCC40","PineCC60","WhiteSpruce0","WhiteSpruce10","WhiteSpruce100","WhiteSpruce120","WhiteSpruce140","WhiteSpruce20","WhiteSpruce40","WhiteSpruce60","WhiteSpruce80","WhiteSpruceCC40","WhiteSpruceCC60","WhiteSpruceCC80","Borrow.Pits.Dugouts.Sumps","Cultivation..Crop.Pasture.Bare.Ground.","Cutblock","Industrial.Site.Rural","Other.Disturbed.Vegetation","Pipeline","Road..Hard.Surface","Road..Vegetated.Verge","Road.Trail..Vegetated.","Rural..Residential.Industrial.","Seismic.line","Well.Site"
"11","4-23-70-5-SW",0,0,0,0,0,0,0,0,0,0,2.68030995455,23.5364157019685,0,0,10.5511068865153,0,0,0,0,0,0,0,0,0,5.7527705038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4049167875324,0
"12","4-23-70-6-NE",0,0,0,0,19.4702951341,0,0,0,0,0,0,16.225197746093,0,0,18.679191999229,0,0,0,0,0,0,0,0,3.16291258949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63519087203,0,0,0.390650213917,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0112137796,0,0.77536011557587,0.1847859929848
"13","4-23-70-6-NW",0,0,0,0,41.452509069541,0,0,0,0,0,0,0.988721129247,0,0,7.99741711318005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9777500594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88505607800702,0
"14","4-23-70-6-SE",0,0,0,0,6.0603984493875,0,0,0,0,0,0,1.9951178999386,0.344955314838,0,33.5155188998376,0,0,0,0,0,0,0,0,0,0,0,3.034425314113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307575049273,0,0,0.167596310764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939806676492,0,0.465898714809927,0
"15","4-23-70-6-SW",0,0,0,1.86949456484,7.9309582012105,0,0.286766098584,0,0,0,0,0,0,0,45.7622517240222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3708111294335,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678575356486,0,0,0,0,0,0.3850177734883,0,0,0,0,0,0,0,0,2.07818895494e-06,3.0493817504994,0,0,0,0,0,0,0,0.29623150580376,0
"16","4-23-70-7-NE",0,0,0,0,0,0,0,0,0,0,0,48.088034176686,0,0,10.727127881174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9938450409,0,0.2104711007436,0
"17","4-23-70-7-NW",0,0,0,3.04992080114,8.10233106886,0,0,0,0,0,0,0.795010199534,0,0,28.3088280758449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01135125753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7818811128246,0
"18","4-23-70-7-SE",0,0,0,0,0.332664277787,0,0,0,0,0,1.39105991999,37.40492222489,0,0,24.26466744042,0,0,0,0,0,0,0,0,0.74802639175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01626807077,0,0.35647124006152,0
"19","4-23-70-7-SW",0,0,0,9.996821796155,15.107325551845,0,0,0,0,0,0,0,0,0,19.133759063698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34397463812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935948396473722,0
"20","4-23-70-8-SW",0,0,0,0,0,0,0,0,0,0,0,3.493475186448,0,0,0,0,0,0,0,0,0,0,0,3.797146564231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21","4-24-68-31-NE",0,0,0,0,0,0,0,0,0.00578166306739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001711289163237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011835728793,0,0,0,0,0,0,0,0,0.00578166303335,0,0,0,0,0,0,0,0.000447570642713,0
"22","4-24-68-31-NW",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083153023205,0,0,0,0,0,0,0,0,0,0,0,0.00313093042837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037127424626449,0,0,0,0,0,0,0,0,0.000831530235399,0,0,0,0,0,0,0,0.0061156727236655,0
"23","4-24-68-32-NE",0,0,0,0.000599319750329,0,0,0,0,0,0,0,0,0.002132521437752,0.004687568216839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004687567881099,0,0,0,0,0,0,0,0.0010213351365332,0
"24","4-24-68-32-NW",0,0,0,0,0,0,0,0,0.000722021216218,0,0,0,0,0.002071142949805,0,0,0,0,0,0,0,0,0,0,0,0.00378188233287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918698984415,0,0,0,0,0,0,0,0,0,0,0.002793164066177,0,0,0,0,0,0,0,0.004048683607775,0
"25","4-24-69-1-NE",0,0,2.16815289023,16.107431665701,2.417833530135,0,0,0,1.87486084501,0,0,0,14.6594530337428,7.63606425321,0,0.320149800385,0,0,0,14.9578773413749,1.71762017416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250269612706,0,0,0,0,0,0,0,0,0,0,0,0.038036027334,0,0,0,0,0,0,0,0,0,0,24.436423216606,0,0,0.5494110508627,0,0,0,0,1.33085977138105,0.2298939813424
"26","4-24-69-1-NW",0,0,0,2.2008668517168,23.1238919071758,0,0,0,0,0,0,0.745251878875,0,6.753386335803,0.02071825858884,0,0,1.942133460117,0,2.63505944953,0,0,2.4700608683,0,5.1952073266797,0,0,0,0,3.912487057682,0,0.057180244792089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596885474784,0,0,0,0,0,0,0,0,0,0,15.300246571925,0,0,0,0,0,0,0,1.21178121291203,0
"27","4-24-69-1-SE",0,0,0,12.8437960253079,2.664262049678,0,0,0,0.457869320527,0,0,0.271555577753,18.255852210522,15.305206460755,0,0.110223257203,0,2.19043636191,0,5.69674495758,0,0,0,1.47355611158,2.062814474438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568373146188,0.0669955698003,0,0.0510032159818,0,0,0,0,0,0,0,23.621804885681,0,0,0.670716724692,0,0,0,0,0.635963277736549,0.0453226084726
"28","4-24-69-1-SW",0,0,0,2.56475695909,14.913164245379,0,0,0,0,0,6.603064957348,0.906323746587,0,0.1536939619415,0.08737017635009,0,0,13.87430188117,0,0.116335578449,0,0,0,0,4.2328030336101,0,0,0,0,0.259579054282,0,0.227305049097053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12525783484939,0,0,0,0,0,0,0,0,0,0,14.6312152938561,0,0,0,0,0,0,0,0.14980354540043,0
"29","4-24-69-10-NE",0,0,0,0,0,0,0,0,0,0,0,5.22118795707,18.448765807052,0,0,0,0,0,0,0,0,0,0,0,1.305630373881,0,0,0,1.10625682633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20164810702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","4-24-69-10-NW",0,0,0,0,0,0,0,0,0,0,0,24.5583633954774,16.8069527312006,0,0,0,0.353647391539,0,0,0,5.26201084455734,0,0,0,14.538169211383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.436553658915,0,0,0,0,0,0,0,0,0,4.40221119768,0,0,0.725964754486,0,0,0,0,0.28399852885445,0
"31","4-24-69-10-SE",0,0,0,0,0,0,0,0,0,0,0.582977488576,13.62739345773,18.5514379502196,0,0,0,0,0,0,0,0,0,2.32352950826,0,0,0,0,0,3.30781906131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","4-24-69-10-SW",0,0,0,0,0,0,0,0,14.3822768332551,0,1.00906657042,19.1053578145508,13.82054319618,1.766078804744,0,0,0,0,0,0,9.6428150438673,0,0,0,1.93998790122,1.35465749283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2743384830681,0,0,0.583745512398,0,0,0,0,0.24831497325135,0.2080497980909
"33","4-24-69-11-NE",0,0,0,21.641428465515,7.71688053836911,0,0,0,0,0,0,0,3.40459924429396,0,0,0,0,0,0,0,0,0,0,0,1.765654225459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39072971025,0,1.63887147387,0,0.740714874144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23981761407363,0.997817731344
"34","4-24-69-11-NW",0,0,0,0,3.250712959004,0,0,0,0,0,0,0,39.038823149818,0,0,0,0,0,0,0,0,0,0,0,9.32154929269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.535869605741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","4-24-69-11-SE",0,0,0,3.157017883604,4.563832909898,0,0,0,6.25218005828,0,0,0,3.383159164036,0,0,0,0,0.8756368851057,0,0,0,0,0,0,4.6145631614896,0,0.1283569550452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91199356551,0,0,0,0,0,0,0,0,0,7.1278169433857,0,0,0,0,0,0,0,0.4252465022498,0
"36","4-24-69-11-SW",0,0,0,1.38702602099,6.963679868076,0,0,0,2.74400235346,0,0,0,33.8431482643563,0,0,0,0,1.50092709872,0,0,0,0,2.74992158361,0,4.390350774054,0,0.00226989007942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3256760891186,0,0,0,0,0,0,0,0,0,4.24492945218,0,0,0,0,0,0,0,0,0
"37","4-24-69-12-NE",0,0,0,9.93978243438,5.874473564693,0,0.725820061393,0,0.452441311502,0,0,9.52517398273,9.992765957564,4.214500166352,0,0.0051019420065,0,0,0,12.6080384624,0,0,0.444245236442,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84979057054,0,0,0,0,0,0,0,1.54666837293,0,0,0,0,0,1.09594785128,0,0,0,0,0,0,0,0,0,19.47114195281,0,0,0.1120038087336,0,0,0,0,0.1720527190233,0.144481337935
"38","4-24-69-12-NW",0,0,1.36506296454,13.2076645519477,23.531000621343,0,0,0,0.328339315404,0,0,0,0,8.11720232758,0.04031046237182,0.0512375012999,0,2.182268723524,0,5.168101494806,0,0,0,0,1.26140678835744,0.441745304558,0.028121686316587,0,0,5.39752296185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31628543966017,0,0,0,0,0,0,0,0,0,21.63518012793,0,0,0,0,0,0,0,0.7782201041698,0
"39","4-24-69-12-SE",0,0,0,25.35911133367,4.590866416687,0,1.95870266327,0,0,0,0,0.776527096492,7.03658619302,3.444502791911,0,0,0,0.317401436115,0,14.79876450137,0,0,0,3.58958672241,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58020990419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.519371398544,0,0,0.612961601682,0,0,0,0,0.489892393174,0
"40","4-24-69-12-SW",0,0,0.605587443061,1.71357279899211,21.1943910054627,0,0,0,1.15800896606,0,0,0,5.683952409633,13.53052418673,0.1591415565825,0.000861744572878,0,6.2189506281844,0,9.8308955239827,0,0,0,0.193259689649,1.687731784773,0,0.00413306523124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7383793049472,0,0,0,0,0,0,0,0.3213939206942,0
"41","4-24-69-13-NE",0,0,2.18454593031,6.72933433826377,0.643926982881,0,0,0,8.753818331661,0,0,28.740601404027,0,11.878762466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574589723149,0,0,0,0,0,0,0,0,0,0,20.632580797661,0,0,0,0,0,0,0,0.175205932582,0
"42","4-24-69-13-NW",0,0,4.193694260597,12.5469672555403,0.247795934356,1.47599969611,0.798127274799,0,0,0,0,0,0.77083483379599,21.6458317341407,0,0,0,0,0,0,0,0,0,0,0.997811845929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4869146438,0,0,0,0,0,0,0,0,0,0,23.9199587050377,0,0,0.0667373255298,0,0,0,0,0.3216034455596,0
"43","4-24-69-13-SE",0,0,0.0403834698787,18.3731791406089,4.2698508830607,0,0,0,0,0,0.963097146283,14.446221400431,2.8672907386,0.149187738056,0,0,0,0,0,0,0,0,0,0,2.15430454241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149187738056,0,0,0.1056419127248,0,0,0,0,0.171573688457,0
"44","4-24-69-13-SW",0,0,1.2145601951,20.5898558140888,9.237749083419,0,0.861887808258,0,0,0,0,0,0,8.610537291871,0,0.10490070229935,0,0,0,10.802467273222,0,0,0,0,0.629668092527,4.8930732126709,0.0127312467501208,0,0,3.377191458971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6448835413528,0,0,0,0,0,0,0,0,0,28.5451570497229,0,0,0.488775770654,0,0,0,0,0.1404766209363,0
"45","4-24-69-14-NE",0,0,0.670196712925,3.398048607572,7.18789576642,0,0,0,0,0,0,0,18.207066498274,0.241412735226,0,0,0,0,0,0,0,0,0,0,1.60906882643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.781051301436,0,0,0,0,0,0,0,0,0,0.241412735225,0,0,0,0,0,0,0,1.46051418201683,0.119413921906
"46","4-24-69-14-NW",0,0,0,0.0391687083756,0,0,0,0,0,0,0,0,13.61706576138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47","4-24-69-14-SE",0,0,0,4.531427704558,12.0021353791581,0,0,0,0,0,0,0,15.036191295355,2.87346401005194,0,0,0,0,0,1.91359064384,0,0,0,0,2.81649959678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926792081918,7.0020356205599,0,0,0,0,0,0,0,0,0,4.78705466116195,0,0,0,0,0,0,0,0.6913687662341,0
"48","4-24-69-14-SW",0,0,0,0,0.854131636861,0,0,0,0,0,0,0,28.3269836003227,0,0,0,0,0,0,0,0,0,0,0,20.675728196576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6789909117051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","4-24-69-15-NW",0,0,0,9.575682967,3.2040598132,0,0,0,0,0,0,0,15.773089741876,0,0,0,0,0,0,0,0,0,0,0,4.137789808162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664383884404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9908515596061,0
"50","4-24-69-15-SE",0,0,0,0,0,0,0,0,0,0,0,0,13.2398351091804,0,0,0,0,0,0,0,0,0,0,0,7.93166641097789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7202142728964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51","4-24-69-15-SW",0,0,0,0,11.68674674232,0,0,0,0,0,0,3.624040585774,18.856349383573,0,0,0,0.1947033991201,1.993136699076,0,0,3.6398169806463,0,0,0,20.4312535406143,0,0.181485422894507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0350153878313,0,0,0.2618214543175,0,0,0,0,0.92789775481477,0.02135889497257
"52","4-24-69-16-NE",0,0,0,0.31121453876,0,0,0,0,0,3.57862142421,0,0,14.14775361059,0,0.000925855958831,0.157933152443,0,0.638264989516,14.6027255688,0,0,2.01976285710233,0,0,9.919837310861,0,0.0577615358506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22974708901,0,0,11.3252798394937,0,0,0,0,0,0,0,0,0,18.819611989704,0,0,0,0,0,0,0,0.281984364342297,0
"53","4-24-69-16-NW",0,0,0,0,0.753075130616,0,0,0,0,25.8119076008721,0,0,0,0,0.14340276700179,0.0605298199809,0,4.133512098564,3.86872015497,0,0.700842810293,6.70959519886,0,0,0.607458070614,0,0.122616916732,0,0,0,3.411540731464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.225680543957,0,0,0,0,0,0,0,0.09601192221892,0
"54","4-24-69-16-SE",0,0,0,0,0,0,0,0,0,9.769326886801,0,0,15.71087108574,0,0,0,0,13.3101494449807,0,0,3.246484014139,6.3402612660964,0,0,3.333647737838,0,0.9602391846613,0,0,0,7.74913905672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787507606754,0,0,0,0,0,0,0,31.9747091087067,0,0,0,0,0,0,0,0.61340261372481,0
"55","4-24-69-16-SW",0,0,0,0,0,0,0,0,0,30.017731518034,0,0,2.694620265932,0,0,0,0,0.381213974552,20.017021964117,0,0,3.093912270703,0,0,0.303351594162,0,0.0376020937443,0,0,0,10.758788913201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.174756356985,0,0,0,0,0,0,0,0.076065401034,0
"56","4-24-69-17-NE",0,0,0,8.22854688482,0,0,0,0,0,23.0390703726777,0,0.361510553393,0.4455498513422,0,0,0.0107440973466,0,0,0.468114712782,0,0,1.510821905733,0,0,0.764853586736,0,0,0,0,0,14.20197497965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7091600795667,0,0,0,0,0,0,0,0,0
"57","4-24-69-17-NW",0,0,0,0,0,0,0,0,0,15.204739993948,0,0,1.92715602512481,0,0,0,0,0,18.419405766862,0,0,1.6054648343653,0,0,0,0,0,0,0,0,2.24767966351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76715678607,0,0,0,0,0,0,0,0,0,0,0,0.137044373635,35.63684725717,0,0,0,0,0,0.00286950168217,0,0.00598721966633,0.0985882309845
"58","4-24-69-17-SE",0,0,0,0,0,0,0,0,0,30.5950647176327,0,0,0.3753516551593,0,0,0.00363511534628875,0,1.93272276344,0.0747199285855,0,0,7.045013501277,0,0,0,0,0.0957731798366,0,0,0.0143813430768,23.977434787649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11462874503,62.2278804959333,0,0,0,0,0,0,0,0.0502884067455,0
"59","4-24-69-17-SW",0,0,0,0,0,0,0,0,0,0.0034310739833835,0,0,0,0,0,0,0,0,0,0,0,0.00140228823676,0,0,0,0,0,0,0,0,0.00281387960581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117091834322,0.0062106848528555,0,0,0,0,0,0,0,6.94804387724e-05,0
"60","4-24-69-18-NE",0,0,2.33071924536,13.93591815018,0,0.432476566317,0,0,0,26.6982539398353,0,0,0,0,0,0,0,0,1.54930897631,0,0,5.45182684159322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55131508301,0,0,0,0,0,0,0,0,0,0,0,0,33.7101593900998,0,0,0,0,0.0127978154697,0.40396766464751,0,0.153521128849,0
"61","4-24-69-18-NW",0,0,0,3.417360700688,0,0.407010942511,0,0,0,22.8238944751261,0,7.7647661554079,0,0,0,0,0,0,0,0,0,1.56741560041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9932035081556,0,2.274338539713,0,0,0,0,0,0,0,0,0,0,22.5010664944883,0,0,0,0,0.0128474041684,0.707993910899,0.00899981688904,0,0
"62","4-24-69-18-SE",0,0,0.000254407527621,0.00146604418658,0,0,0,0,0,0.00399340100044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796553610903,0,0,0,0,0,0,0,0,0,0,0,0,0.003858236376595,0,0,0,0,0,0.000134988829414,0,0.000961005776363,0
"63","4-24-69-18-SW",0,0,0,0,0,0,0,0,0,0.005913496334965,0,0.0021941314898821,0,0,0,0,0,0,0,0,0,0.00861808103983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592544172951,0,0,0,0,0,0,0,0,0,0,0,0,0.014369663666504,0,0,0,0,0,0.000161980770305,0,0,0
